actor_id,n_events,cv_price,monthly_users,agentic,log_mu
ArEQVW4obXXhxKPds,2,,1,True,0.6931471805599453
ArH4ExWA6fVhpwgqD,3,,1,True,0.6931471805599453
ArI0Cv8ByNH7HU5yZ,2,1.0452882852322878,11,True,2.4849066497880004
ArMxYO6lGkhuiEXag,2,1.4071601281467954,0,False,0.0
ArNgZ31FqA2o3yKY8,2,0.0,41,True,3.7376696182833684
ArSNVA2X1FikRclRw,2,0.7614996105085897,0,True,0.0
ArZ0P6fgwYQCCfzR1,1,,1,True,0.6931471805599453
ArhJCgI5NawkQoFhO,4,0.6826012030844503,1,True,0.6931471805599453
Arqpxuec92WnoF5Ha,2,0.0,1,True,0.6931471805599453
ArxhKZhaktorNPMTc,1,,1,True,0.6931471805599453
As4TcgH9mX8rhELfC,2,1.2291762738382974,11,True,2.4849066497880004
As5cjFLhxbafGtNdH,2,,4,True,1.6094379124341003
As91AaIVoRsWVZdOZ,2,,3,False,1.3862943611198906
As9OYdKZbXTmL4pjh,2,0.7071067811865476,1,True,0.6931471805599453
AsBgozF6oQtUfaYzb,2,,2,False,1.0986122886681098
AsJbKWzN66QHB6jSK,2,,18,True,2.9444389791664403
AsQ2g7mm2NUOuC1Kx,2,1.3792082761757412,1,False,0.6931471805599453
AsSgD1V723khbWuN6,2,0.0,1,True,0.6931471805599453
AsbjgdWcEN7PkUicq,3,1.6564427040792704,1,True,0.6931471805599453
AsjM6MkJO3O7jlgmp,1,0.0,1,True,0.6931471805599453
AsnIFc6fkhQ05yIPF,1,,1,True,0.6931471805599453
AsnsGCldjPgko2Vev,1,,1,False,0.6931471805599453
AspKAdPXQM8wjonBU,2,,1,False,0.6931471805599453
AszDxwU17tHnoYyDO,2,,1,False,0.6931471805599453
AtACnjhCvlcGC4nl3,5,0.9897433186107869,7,True,2.0794415416798357
AtAcVhbH1KVGbL9Wh,2,,1,True,0.6931471805599453
AtBpiepuIUNs2k2ku,2,0.0,47,True,3.871201010907891
AtH8dLzp3UsP8OmSm,1,,5,False,1.791759469228055
AtMAFjqYBbDf13rle,2,,1,True,0.6931471805599453
AtSSDFfQhU7vwrnex,2,,3,False,1.3862943611198906
AtUiNo9pGorR9rOue,1,,0,True,0.0
AtWDVuao1q9lrjjf9,2,,1,False,0.6931471805599453
Atdqy4shZ8zx8gkEi,2,1.3862093334152121,120,True,4.795790545596741
Ato4K0tUvrxFsAy23,2,1.4001417856330642,1,True,0.6931471805599453
AtoCPbXy7CPeRqfrz,1,,1,False,0.6931471805599453
AtuIUijlJOTGKYsQf,2,1.3678459045903704,0,True,0.0
AtzbbcWvZIwH8l8hz,3,0.9958413087622097,1,True,0.6931471805599453
AuCsAZhfQapvjr7zS,1,,0,True,0.0
AuHFyorGgeDfewfAv,2,,2,True,1.0986122886681098
AuUWBpZd6y98wb5gI,3,1.4085679992498492,1,False,0.6931471805599453
AuVj0k85GBSVXoyqp,2,1.3054279037290109,1,True,0.6931471805599453
AuVuz4MF5mbQckU4V,3,0.9428090415820634,0,False,0.0
AuWQznxaiGMpuvoYM,3,1.6562681761318432,0,False,0.0
AuXd4YNOfNsFHTk2P,2,1.3724141467364517,18,True,2.9444389791664403
Auo0zQTyZaNCMfHcc,2,,1,True,0.6931471805599453
Av6xtfDoMlgNesHMk,2,,1,False,0.6931471805599453
AvBX3ifnLnc8H4ktQ,2,1.386153769468867,29,False,3.4011973816621555
AvQn56KHVhy5tnqr3,2,,0,False,0.0
AvUqTixXJIaZRl9Vu,2,0.0,3,True,1.3862943611198906
AvX120eM5XVNBvMLE,2,,0,True,0.0
AvgnmA6sv8XNmMAsb,1,0.0,1,True,0.6931471805599453
AvkkJ3KRfPIcWKhwj,2,1.4142064913229606,1,False,0.6931471805599453
Avr33GCYaXV31p0Ls,2,0.9827585772423204,1,True,0.6931471805599453
Avs4YQP4UNUD70Isd,1,0.0,1,True,0.6931471805599453
Avx1KTPlAcBjqCEPa,1,,1,True,0.6931471805599453
Aw1bVqtjJnpKM1QZL,2,1.3792082761757412,0,False,0.0
Aw2mrV5g05azqt5oi,3,0.8638621429923043,1,True,0.6931471805599453
AwEf7hmwy4d3c2g1n,2,,1,True,0.6931471805599453
AwGiVJtDfV1xCqaSA,1,,1,False,0.6931471805599453
AwPvHhEjcgAd6hcvG,2,1.345227534940261,3,True,1.3862943611198906
AwTbbrxZjmZ3ZbCbN,2,,1,True,0.6931471805599453
AwVPseBreKgGyIIBA,1,,0,True,0.0
AwVolj6lBysmtWxzu,2,0.0,1,True,0.6931471805599453
AwZEIxhYF1bvSNE7Z,2,0.4714045207910317,0,True,0.0
AwgBLXqGK4NU7NXz4,2,0.0,2,True,1.0986122886681098
AwlYJfb25SkaPRZBT,1,,1,False,0.6931471805599453
Ax3sazoetGu3LEIE3,2,,5,False,1.791759469228055
Ax5d13pQKrdYcWiWh,1,,1,False,0.6931471805599453
Ax9zL0b2Xg8L4s4GJ,2,1.3862093334152121,1,True,0.6931471805599453
AxFvOpSpBwSnI0Iyy,2,0.0,24,True,3.2188758248682006
AxIB89tjct7zeSa5F,2,0.0,3,True,1.3862943611198906
AxWtK8GbMtp5bn8S2,3,1.496397636471071,1,True,0.6931471805599453
AxYhk9cnoEZ4DGMoR,2,1.2795265564328004,0,True,0.0
AxdPkX525ogUY14A7,3,0.0,0,True,0.0
AxkpYY8nyMIfGre4A,2,0.0,0,True,0.0
AxqwBPYqBXqthxec1,2,1.386153769468867,2,True,1.0986122886681098
AxtFJzfqAznVHxDNz,2,0.9428090415820635,5,True,1.791759469228055
AxvteelZO6preQgPV,2,1.1570838237598051,1,True,0.6931471805599453
AxwMM5Q3UiKJ0ceLv,2,,1,True,0.6931471805599453
Ay0BA6GbexFyaCNHh,2,0.0,1,True,0.6931471805599453
Ay1CUcLn5FXbdBGGb,2,1.3232683305955801,31,False,3.4657359027997265
Ay6PYcr3IkLIsUuCu,2,0.35355339059327373,2,True,1.0986122886681098
Ay6Y0pzGTB9NmklNI,1,0.0,1,True,0.6931471805599453
Ay6wQm23HwMYckcfq,2,1.3954822569111998,1,True,0.6931471805599453
Ay9Oylxefk8fWAc5O,1,0.0,2,True,1.0986122886681098
AyVHkmtLocwaOXH58,4,0.0,2,True,1.0986122886681098
AybSsaxL5kgF8Ekig,2,,0,True,0.0
Aycj6G8MZVTgSHxfx,2,1.2795265564328002,2,True,1.0986122886681098
Aye1clciAzGzu0zbu,2,0.15713484026367727,4,True,1.6094379124341003
Aym5kdlglHcO9Ox1H,4,0.8591735609816513,1,True,0.6931471805599453
AyvJh4gu0imGm5GBU,2,,0,False,0.0
AywnEjheVbnJLleh0,2,0.6060915267313264,1,True,0.6931471805599453
Az0NI4eiylkdrxmQv,2,1.2727922061357855,52,True,3.970291913552122
Az2ne5aKB6Py5nIR1,2,1.157083823759805,2,True,1.0986122886681098
Az4UxBotnHjNOIaAw,4,0.5471012044321931,1,True,0.6931471805599453
Az87MHmQZC5e7qLmW,3,1.157083823759805,0,True,0.0
AzECDA5ZQlh7RfKqL,6,1.3415734074130938,0,False,0.0
AzGvqR9JdQ6rjGHGR,2,1.2795265564328004,1,False,0.6931471805599453
AzH6VdHu71IxgeNvs,3,0.43301270189221935,0,True,0.0
AzKbebHy1paU4lajt,2,1.4001417856330642,1,True,0.6931471805599453
AzO7OhKehFjhVFp0P,2,,0,True,0.0
AzdLDRmbMFVYvPXzr,2,1.0240856830977585,0,True,0.0
AzecWuPPHjuZcyRbD,2,1.3931582736032724,0,True,0.0
AzsAULUC63IoXR3Zc,2,0.9467439708040253,1,True,0.6931471805599453
AzzDUBuex8fsXAKZi,2,0.6060915267313264,0,True,0.0
B016BejXeBJIje5Yv,2,,1,True,0.6931471805599453
B09JGb2ZHaHUnI8la,2,1.2541139138025559,1,True,0.6931471805599453
B0Hkc8NkUY2RUDIxO,1,,12,True,2.5649493574615367
B0ZHHARkdyaMVIUaT,2,0.0,1,True,0.6931471805599453
B0Zhy0nGHNJrzAm1f,2,1.2374368670764582,0,False,0.0
B0fpMQNk1nssRPdNR,2,1.3587542069859149,1,True,0.6931471805599453
B0imt0OAALZ9SRaXT,2,1.157083823759805,1,True,0.6931471805599453
B0j9ii4T21o1xRp3S,2,1.3678459045903704,0,False,0.0
B0oL2277JNhf6ku40,2,,0,False,0.0
B0pudHStBdalpZLFk,2,1.2795265564328004,1,True,0.6931471805599453
B0sWfwdOTDkUlTVSY,2,0.0,1,True,0.6931471805599453
B11mSUMg4eaElzksa,2,0.9827585772423204,1,True,0.6931471805599453
B14nDmcY6TzPn2LFx,2,1.3907994305457259,1,False,0.6931471805599453
B18ewEOqAQDpXJSkk,3,1.73127164443907,0,False,0.0
B1AMC8k79Bphw7Ldu,3,1.2200151543624176,1,True,0.6931471805599453
B1INg9XBxNuC5EKr5,2,1.4141852783846873,1,True,0.6931471805599453
B1aCTCezIfJ37URBr,2,1.3980430866412625,1,True,0.6931471805599453
B1aVwG4Eqad5KNcUq,2,0.0,1,True,0.6931471805599453
B1byySkFdoSQ2DlW3,1,0.0,3,True,1.3862943611198906
B1i13N0IVucgKHx82,2,0.0,1,True,0.6931471805599453
B1j3qtuGvrxtYJzTf,2,1.3229739777038634,2,True,1.0986122886681098
B1moawDaKkQcd2dAX,2,1.157083823759805,3,True,1.3862943611198906
B1yrauquPVX2AYRLC,2,1.386153769468867,1,False,0.6931471805599453
B21RiIbnVEGbNMC4Z,6,0.0,2,True,1.0986122886681098
B2OJoBUTuvZKhistt,5,,1,True,0.6931471805599453
B2aPXT4qUgSFON886,2,0.6060915267313264,3,True,1.3862943611198906
B2eTssvcBFUCcAgtJ,2,0.0,84,True,4.442651256490317
B2f7bJxyuYoTTwAPz,2,0.0,2,True,1.0986122886681098
B2nfaC3S4lM1PQwEd,2,,3,True,1.3862943611198906
B2nhbvKF8zGep04mq,1,0.0,0,True,0.0
B2zrpvgZNa8vTonhm,2,1.2795265564328004,1,True,0.6931471805599453
B38za9LdceahpWypE,2,,4,True,1.6094379124341003
B39qXyC56Kn36Irgf,2,0.9428090415820634,0,True,0.0
B3AeJCkYqFSRKfBPB,2,1.3678459045903704,1,False,0.6931471805599453
B3H8j8pNbouYZZt4b,2,0.0,6,True,1.9459101490553132
B3L0nLeFJfnKJ9CTM,3,1.5018373854230485,10,True,2.3978952727983707
B3LJKrjmeLGh75fZ3,1,0.0,1,True,0.6931471805599453
B3Vdog3UrQjoKiA3I,2,,1,False,0.6931471805599453
B3d0j0znZRqoV0ChV,2,0.0,1,True,0.6931471805599453
B3qNLIfub8hsXaUat,1,,1,False,0.6931471805599453
B417sKBoN1WbmB6V7,2,0.6060915267313264,0,True,0.0
B43P6x2uSD0pUmBQI,2,,1,True,0.6931471805599453
B442Flykt3aNIGmxw,2,1.3678459045903704,1,True,0.6931471805599453
B453Vyqa7TI9di3ed,2,0.848528137423857,2,True,1.0986122886681098
B4GSKNu9Q1Zwv8E7K,2,,13,True,2.6390573296152584
B4ImbVZiC8JwvWsgN,3,1.4795908857482158,0,False,0.0
B4LUec4W3cVc3qMiR,2,,1,False,0.6931471805599453
B4MbzHelEw8FLTlnv,2,0.0,2,True,1.0986122886681098
B4P4B8p6JnpatYBQh,2,,2,True,1.0986122886681098
B4QsPBrdYAg7VQIBY,2,0.47140452079103173,1,True,0.6931471805599453
B4RRM07yZQi5eczJG,2,1.3862093334152121,3,False,1.3862943611198906
B4TWrq5C6iKFJEqX3,2,0.0,1,True,0.6931471805599453
B4TbKUPeXTxAUEBUk,2,1.2795265564328004,1,True,0.6931471805599453
B4Yy8AsaW2KkxU2IF,1,,1,True,0.6931471805599453
B4YzaFy5zgJjVsL2N,2,,1,True,0.6931471805599453
B4ZAEmSTsx6v7TtDe,2,1.3448893681391199,0,False,0.0
B4bHFZhHoGXaEwrKR,2,1.386153769468867,2,True,1.0986122886681098
B4gbJpRaS0wiWy7MN,2,1.4001417856330642,0,True,0.0
B4iBXOLtBRRJkbObI,1,,2,False,1.0986122886681098
B4kw6bIB0k4Xffgnu,1,,19,True,2.995732273553991
B4nEdklZ4FQhHJrpt,1,,1,True,0.6931471805599453
B4tVwsqBiSag9smFB,2,0.0,3,True,1.3862943611198906
B545evXBCd58WiGxg,1,0.0,1,True,0.6931471805599453
B55tIbrZDWa7avEGb,1,0.0,1,True,0.6931471805599453
B5DVOBIHT1G6wJXHh,1,0.0,1,True,0.6931471805599453
B5SsdC2sqcOrMwcji,6,1.5428788065926047,1,False,0.6931471805599453
B5e9dXwZ2FQYjrjSW,2,1.2795265564328004,1,True,0.6931471805599453
B5kbFEXU0BV6GSsIF,1,0.0,1,True,0.6931471805599453
B5lq14lyJuan0cerK,2,1.3678459045903704,3,True,1.3862943611198906
B5mIw3QKHsSEPbpbK,10,1.6100251981070368,1,True,0.6931471805599453
B5qZW5mNRFX43YuLv,1,0.0,1,True,0.6931471805599453
B5qu4d1iteAp2TaF1,2,,33,True,3.5263605246161616
B5sXWphdFBcdceALD,2,0.0,97,True,4.584967478670572
B5ubxNzGPdEoadsDW,4,,9,True,2.302585092994046
B5vUthiODe9IMpuci,2,,2,False,1.0986122886681098
B60RE4TVT4GPgcyAI,1,0.0,1,True,0.6931471805599453
B61djXJQrkx8yU5r6,1,,0,True,0.0
B68BCWwqcbkeDYeXe,2,1.2795265564328004,3,True,1.3862943611198906
B6AqRG9TpMswGcTjX,2,,0,False,0.0
B6KVLUegPjrIvLzVO,2,,1,False,0.6931471805599453
B6RCaXjUra52AhJBy,2,,1,True,0.6931471805599453
B6dEAperrbNEIurFx,1,,1,True,0.6931471805599453
B6jaY4GX5SUq9VoDf,1,,4,True,1.6094379124341003
B7Nn9Gq3lOsFcSQVV,2,1.3678459045903704,1,True,0.6931471805599453
B7QMCEIgII8AjyULs,10,1.0286789835434365,1,True,0.6931471805599453
B7Vuj3BnxfRPEfu6M,2,1.3223815128683487,1,False,0.6931471805599453
B7Wq9VHcVFdfNqNBI,3,1.6975558238300963,2,False,1.0986122886681098
B7Ynsc7XSAfQWLWfl,2,,1,False,0.6931471805599453
B812Ar4YFUdxui3nS,4,,3,True,1.3862943611198906
B84hKcaBGoL3rJLhw,2,1.3862093334152121,1,True,0.6931471805599453
B88S8dFFj2DjECZHQ,2,1.4001417856330642,0,True,0.0
B88c9oTli6l7LgDOf,2,0.7614996105085897,17,False,2.8903717578961645
B8BWgicVxPJJYH0pH,2,1.3448893681391199,0,False,0.0
B8Hb35yVCKubc3XeH,2,,1,False,0.6931471805599453
B8OaHMms7MN3UplAk,3,1.6562681761318432,1,False,0.6931471805599453
B8V1upTXXC9RrWciG,2,1.379294708981167,1,True,0.6931471805599453
B8ZRXz2OAbL7RRgQ1,4,1.1691840676818075,1,True,0.6931471805599453
B8epZ4ebXjvMRXsEr,2,1.0240856830977585,1,True,0.6931471805599453
B8kwI0nX81xXHR8wp,1,,0,False,0.0
B8oDx4A8wffWXH9jE,2,0.0,3,True,1.3862943611198906
B965ye3MboWJYsJRD,1,,1,True,0.6931471805599453
B9FDNbjqS4wtTqxYt,1,0.0,22,True,3.1354942159291497
B9H02WRwoaxz3bZIa,2,,0,False,0.0
B9QxpGHylsP0guHns,3,1.003152218241111,18,True,2.9444389791664403
B9Sorqqf19PTIuz4c,7,0.5443310539518174,2,True,1.0986122886681098
B9TFa0DOsMREXM595,2,1.3678459045903704,8,False,2.1972245773362196
B9XkgeidKmYZr7E91,3,,77,True,4.356708826689592
B9YkJkv5Kyr88CPts,2,1.4001277699191799,1,True,0.6931471805599453
B9akQCfli7WwGs9cS,2,1.2256517540566823,0,True,0.0
B9c2wfbDOtXuIV5Ia,2,,2,False,1.0986122886681098
B9dmFiAoUgAJblSbh,2,1.3792082761757412,0,False,0.0
B9f1yNmhJT2j0M5oD,3,1.681108136758028,0,True,0.0
B9o1hJE0OyGKdedNv,2,1.0999438818457403,0,True,0.0
B9sm56guSRXluwJ5x,2,,1,True,0.6931471805599453
BA887WcxVHm6dPjfa,2,,0,True,0.0
BAF72FEfe6O1rCQaN,2,0.6060915267313264,0,True,0.0
BAF8lXpnCSgFwyUm9,2,1.2795265564328004,6,False,1.9459101490553132
BAGU7y05nR0nK7WnY,2,1.2291762738382974,0,True,0.0
BAHN5t4DPJCf945fg,2,1.1111677990074318,1,True,0.6931471805599453
BAI0cogOoF41efFb7,2,,1,True,0.6931471805599453
BAV2a3pb3qhfdagyK,2,0.4682513132941017,1,True,0.6931471805599453
BAZ75YUU9NqrC7jME,1,0.0,1,True,0.6931471805599453
BAZ7l5sWbghtjrzsh,2,1.0101525445522106,1,True,0.6931471805599453
BAZUndhMgBXLBSooB,2,0.9428090415820634,1,True,0.6931471805599453
BAbn50lS1JYsQZLbi,3,1.681056219594469,1,False,0.6931471805599453
BAd6eIugLi8Umv39u,3,1.2464705467675896,1,True,0.6931471805599453
BAewpq6uBn0BD9r0d,2,1.1570838237598051,1,True,0.6931471805599453
BAh33UJygVxBcKm49,2,1.157083823759805,2,False,1.0986122886681098
BAhrLmbO6bIpWbLnu,4,1.9414342595993623,10,False,2.3978952727983707
BAkLuhINV4F9yiKNY,1,0.0,0,True,0.0
BAoZ8ctjiV60FoKDM,3,,1,True,0.6931471805599453
BAtcGwt9IYRsM12ZV,3,0.5267826876426369,1,True,0.6931471805599453
BAwXf9BewrZFVVCQi,2,,4,True,1.6094379124341003
BB1XUIU6su8Ray1ar,2,1.345227534940261,1,True,0.6931471805599453
BB3oAisnttyDhM5gH,2,1.386153769468867,2,False,1.0986122886681098
BBAZXy9pLlmDMco5k,3,1.413570884089808,13,True,2.6390573296152584
BBFMNlvbDHMdzKUFb,2,,1,True,0.6931471805599453
BBPO3EfdxhpECBxF3,2,0.0,0,True,0.0
BBQ9odsnAaVbUOnX4,2,1.3054279037290106,0,True,0.0
BBX2Pjax6ghxvPBqV,5,0.7721819400899415,22,False,3.1354942159291497
BBY56bWJauNCoIGaA,2,,1,False,0.6931471805599453
BBfgvSNWcySEk1jQO,3,0.6546536707079772,32,True,3.4965075614664802
BBgCtqrVDRhHZe2nr,2,1.2795265564328004,0,True,0.0
BBsv0Ziav3Vek5f5j,1,0.0,0,False,0.0
BBy97Evo1P8d8G8cl,2,1.322973977703863,1,True,0.6931471805599453
BC2MZKgVF9fpTUSKD,2,0.0,1,True,0.6931471805599453
BCAHkaLHM3Re2Sni4,2,,1,False,0.6931471805599453
BCCRbbjeoy9uLTxsF,1,,1,True,0.6931471805599453
BCELthSDz1rcXBoLq,2,1.3662741195807866,6,True,1.9459101490553132
BCGKHKvOEISfmj9fX,2,1.4001417856330642,0,True,0.0
BCNOWTdiRqWFLLbfv,3,1.2990381056766582,0,True,0.0
BCOs0MIwaSAP5zbBE,3,1.6382441237406657,21,False,3.091042453358316
BCYe75iB5AhwosyOy,2,,0,True,0.0
BCZar1sT3oi2CdsPO,2,0.6060915267313264,0,True,0.0
BCZdtOc1Gy6OF2PZX,1,,0,True,0.0
BCadCwiGxynfkJent,2,1.4048167945167955,3,True,1.3862943611198906
BCgFIZpUNgvDuaRnf,2,0.0,1,True,0.6931471805599453
BCgGxtL4FmAFUNYRH,1,,1,True,0.6931471805599453
BChHKTwFG4UNupFkt,3,,7,True,2.0794415416798357
BChx5vGEWFrWhDVvf,2,1.3862093334152121,0,False,0.0
BCjbtspIpDNz3oIpu,2,1.2653489768601376,1,True,0.6931471805599453
BClLu7wufNT5ux6BP,3,1.3647675263765398,14,True,2.70805020110221
BCp0dozm9YCULgBfW,2,,18,True,2.9444389791664403
BCq991ez5HObhS5n0,1,,81,True,4.406719247264253
BCraLTCKQgzuV1QpR,2,1.345227534940261,1,True,0.6931471805599453
BCrjt4bik7WW3dbfd,1,0.0,0,True,0.0
BCs2ayQQShMcHf4hx,2,1.4141852783846875,5,True,1.791759469228055
BCvcJMhiEhaTuLcmf,2,,1,True,0.6931471805599453
BD3Hn90Ud37Mgfhn9,2,1.386153769468867,0,False,0.0
BD5ulNWtK0U0UetwK,1,,1,True,0.6931471805599453
BDK8gRhh297ugfJ0H,2,1.2656310657683632,6,False,1.9459101490553132
BDMB9Mmyj8edtT7xI,2,0.0,4,True,1.6094379124341003
BDec00yAmCm1QbMEI,1,0.0,3788,True,8.239857411018601
BDikmy4lNpXdxTgGk,2,0.6060915267313264,1,True,0.6931471805599453
BDjEfTbvnHBRFeyoG,2,1.379294708981167,0,True,0.0
BDn6dBZ3ggg8ylcdf,1,,1,True,0.6931471805599453
BDo2NcDOEDIMtYtx4,3,1.6562681761318432,1,False,0.6931471805599453
BDoklViluGTqs0HhI,1,0.0,1,True,0.6931471805599453
BDuwToRcQ3s7D9iu7,2,0.9428090415820635,0,True,0.0
BDvixcsTxi9z6Ogje,2,,2,True,1.0986122886681098
BDxBGvKZhftgmp3Tt,2,0.6655122646461623,1,True,0.6931471805599453
BDzladYVodsPQiRVa,1,,1,False,0.6931471805599453
BE7G0DKKDWmqJkOUE,1,,1,True,0.6931471805599453
BE96aEb23vN3WS9gA,2,1.4111057111721952,0,True,0.0
BE9KEnTR5052weqEL,2,0.848528137423857,1,True,0.6931471805599453
BEAJgy5LSk0zM72WJ,2,0.0,2,True,1.0986122886681098
BEAhgWIaWo9wNafAG,2,0.6428243465332251,1,True,0.6931471805599453
BEXXW30kHGxkWfaAv,2,0.4714045207910317,2,True,1.0986122886681098
BEjCLBsW1pZM7dQhg,3,1.0622463682869316,1,True,0.6931471805599453
BEkhx4wtWexS7gw62,6,1.2234741063418095,0,True,0.0
BEofoE86l8m7Du5An,2,0.2828427124746189,0,True,0.0
BEpRTdhqENvJAg9Oo,4,1.140789156155727,2,True,1.0986122886681098
BEquYmObJPzPBBEIO,2,0.12856486930664507,0,True,0.0
BEvl4yPT04YbH3bZk,2,1.386153769468867,7,False,2.0794415416798357
BF0EZnviP1Madkxz6,1,,2,False,1.0986122886681098
BF990cuIq5WlKTLQs,2,0.4714045207910317,1,True,0.6931471805599453
BFArC6tgw0bnNbg6W,2,,1,False,0.6931471805599453
BFGjvAVTgzFPJBxkD,2,,1,False,0.6931471805599453
BFP3tJi4bUEhyzDXu,2,0.0,1,True,0.6931471805599453
BFRkJAsA9XBVgzoce,2,,8,True,2.1972245773362196
BFT2jiQFlA5LzwMAM,2,,1,True,0.6931471805599453
BFT5vc6ZR18zKVgfL,2,0.9428090415820635,2,True,1.0986122886681098
BFWPGjctl8X4H6hI8,2,1.157083823759805,1,True,0.6931471805599453
BFa0DFZDNdG1crjBv,2,1.386153769468867,0,False,0.0
BFa74bHeelfk80JXg,1,,1,True,0.6931471805599453
BFdQhd6i7ssyEFZQh,1,,1,True,0.6931471805599453
BFeyZAfCe5rZTKPLY,2,,1,False,0.6931471805599453
BFf0H8kKXVIkip2yX,1,0.0,1,True,0.6931471805599453
BFhlQvSDASW8ZUuLD,2,1.3862093334152121,0,True,0.0
BFiQjFvq9dh0tWLzh,3,,3,True,1.3862943611198906
BG3WDrGdteHgZgbPK,4,0.0,1867,True,7.532623618788788
BG4hzKzU10MiOTguI,2,0.9827585772423204,1,True,0.6931471805599453
BG6ouOJVg4VO7S8rX,2,1.4001417856330642,1,True,0.6931471805599453
BG6y3LenBAALUglXc,2,0.9827585772423204,1,True,0.6931471805599453
BG9ejJ5QwEdSzBP2Y,3,0.8445536995583783,1,False,0.6931471805599453
BGJJZZqLs0aesK03X,1,,1,True,0.6931471805599453
BGP8kgZAimEEN7ahM,2,0.0,1,True,0.6931471805599453
BGfTvqrzmw6QFBxlz,2,0.6060915267313264,1,True,0.6931471805599453
BGmJAE11AUjnoBZ96,2,,9,False,2.302585092994046
BGuQRhPiGRWOZzqyr,3,1.232802402285365,5,False,1.791759469228055
BGvLEkYvyqhorGhj6,1,0.0,1,True,0.6931471805599453
BGvMuCNZVPyXLXBTq,2,0.848528137423857,6,True,1.9459101490553132
BGz3UnEIFDVJhVOfz,2,1.1570838237598051,1,True,0.6931471805599453
BH4tiOJgL64xRP0Nm,2,,1,True,0.6931471805599453
BH8UfCkqI2OTf8ZGp,1,0.0,7,True,2.0794415416798357
BHIDuMqQmywaSeDyc,6,1.5664234761545706,1,True,0.6931471805599453
BHNNxwzn1CLrUz1RI,4,0.731464320061866,0,True,0.0
BHQxucS2Cdy5vBsu2,2,1.379294708981167,2,True,1.0986122886681098
BHRsMTgtRWL1iu4Ax,2,1.3452275349402611,1,True,0.6931471805599453
BHc0QVOgHRVPetzjg,2,1.411387960849872,1,False,0.6931471805599453
BHcFwA5bAFaeFEAOL,2,0.9827585772423204,1,True,0.6931471805599453
BHckNVbpXNjZx10b2,2,1.3862093334152121,2,True,1.0986122886681098
BHfNGCHf0XHn0zlOF,1,,1,True,0.6931471805599453
BHkhK8BePLsJhvV4V,2,1.157083823759805,1,True,0.6931471805599453
BHoBrcK1L31afxN9n,2,0.7053345837399646,1,False,0.6931471805599453
BHovEbmnQ5Ytvz2mG,2,0.0,1,False,0.6931471805599453
BHpbCeE7RkAQs1CTY,3,1.1638888849474256,1,True,0.6931471805599453
BHwwAt7NsCFLzDybH,2,,12,True,2.5649493574615367
BI0vkvIZyYkFf1vol,2,0.0,0,True,0.0
BI4qt8tLo9AIm9CIX,2,0.0,0,True,0.0
BI8mlj2ETHBCUgvLb,1,,0,True,0.0
BICutb5WGPTNfoMui,4,0.0,1,True,0.6931471805599453
BIIbSPuA59MjpTJSk,2,,1,False,0.6931471805599453
BIKRsQN50kNej08AP,2,,1,True,0.6931471805599453
BIN3pTVbxnM9wFl87,1,,66,False,4.204692619390966
BITkFUuKKM9OGhhXr,1,,1,True,0.6931471805599453
BIWiw7noYJAMVshoJ,1,0.0,0,True,0.0
BIWydMucGkeXkWu7V,1,,1,True,0.6931471805599453
BIc8GRivosWDHHrwf,2,1.3862093334152121,1,True,0.6931471805599453
BId6obRP9yqJ0r3pW,2,,0,False,0.0
BIeK7ZcYUrdxDgOEQ,2,,1483,False,7.302496423727326
BIiYQwNNtsaQsAFlH,2,0.0,1,True,0.6931471805599453
BIk2toDcFm1UIHRDi,4,0.6324555320336759,2,True,1.0986122886681098
BIqdCWdQCiJIjdaF5,2,1.3587542069859146,2,True,1.0986122886681098
BJ5ge5vfEovlm6hIZ,2,1.4001417856330642,0,True,0.0
BJ8dHHKekxqE42M9M,2,1.3318321898076722,0,True,0.0
BJBB5gCMM6Xl0uIg1,2,1.1570838237598051,0,False,0.0
BJOqSI7J0QY1lckHN,2,0.4714045207910317,9,False,2.302585092994046
BJQD0Ywi58ps7klFX,3,,1,True,0.6931471805599453
BJTV7I8rfiNHa0PlD,2,1.2795265564328004,2,True,1.0986122886681098
BJTaw3KKFgmTKzvCS,2,1.4001434658462155,2,True,1.0986122886681098
BJeKNKqhom0sBx6dp,2,0.9827585772423204,1,True,0.6931471805599453
BJfzw4IQsiy2B3DIv,2,,1,True,0.6931471805599453
BJlzLwXTRI0W26ZsC,1,,1,True,0.6931471805599453
BJogZ6eKKOY1EU8il,1,0.0,1,True,0.6931471805599453
BJsmS16n2Y5E989Hb,1,0.0,1,True,0.6931471805599453
BJwu6B0ltRFEwgGdS,3,1.6263289684970192,1,True,0.6931471805599453
BK0cpFrFsucJo2JIH,2,1.2795265564328002,1,True,0.6931471805599453
BK7ngfRwiepkFyvXs,1,,1,True,0.6931471805599453
BK8xjBz62nLLyG6iG,3,1.4257368327436868,6,True,1.9459101490553132
BKCmEXrbBmCpVCI7c,2,1.4135066323244208,2,True,1.0986122886681098
BKCsTB5LIAXGmL1Uy,2,0.7071067811865476,1,True,0.6931471805599453
BKIZTZb68xq6io7Es,1,,1,False,0.6931471805599453
BKQ9Bj4UjbSXDUoj1,2,0.0,1,True,0.6931471805599453
BKpJ27kOiutf2C62j,1,,1,True,0.6931471805599453
BKqi7toeILEPLsMin,2,0.6060915267313264,2,True,1.0986122886681098
